@relation 'sv'
@attribute num_lines real
@attribute l0_c1_loci_compare real
@attribute l0_c1_realign_dir real
@attribute l0_c1_anchor_dir real
@attribute l0_C1_long_support real
@attribute l0_C1_long_support_bases real
@attribute l0_C1_short_support real
@attribute l0_C1_short_support_bases real
@attribute l0_C1_short_support_max_len real
@attribute l0_C1_avg_realign_mapq real
@attribute l0_c2_loci_com real
@attribute l0_c2_realign_dir real
@attribute l0_c2_anchor_dir real
@attribute l0_C2_long_support real
@attribute l0_C2_long_support_bases real
@attribute l0_C2_short_support real
@attribute l0_C2_short_support_bases real
@attribute l0_C2_short_support_max_len real
@attribute l0_C2_avg_realign_mapq real
@attribute l1_c1_loci_compare real
@attribute l1_c1_realign_dir real
@attribute l1_c1_anchor_dir real
@attribute l1_C1_long_support real
@attribute l1_C1_long_support_bases real
@attribute l1_C1_short_support real
@attribute l1_C1_short_support_bases real
@attribute l1_C1_short_support_max_len real
@attribute l1_C1_avg_realign_mapq real
@attribute l1_c2_loci_com real
@attribute l1_c2_realign_dir real
@attribute l1_c2_anchor_dir real
@attribute l1_C2_long_support real
@attribute l1_C2_long_support_bases real
@attribute l1_C2_short_support real
@attribute l1_C2_short_support_bases real
@attribute l1_C2_short_support_max_len real
@attribute l1_C2_avg_realign_mapq real
@attribute l2_c1_loci_compare real
@attribute l2_c1_realign_dir real
@attribute l2_c1_anchor_dir real
@attribute l2_C1_long_support real
@attribute l2_C1_long_support_bases real
@attribute l2_C1_short_support real
@attribute l2_C1_short_support_bases real
@attribute l2_C1_short_support_max_len real
@attribute l2_C1_avg_realign_mapq real
@attribute l2_c2_loci_com real
@attribute l2_c2_realign_dir real
@attribute l2_c2_anchor_dir real
@attribute l2_C2_long_support real
@attribute l2_C2_long_support_bases real
@attribute l2_C2_short_support real
@attribute l2_C2_short_support_bases real
@attribute l2_C2_short_support_max_len real
@attribute l2_C2_avg_realign_mapq real
@attribute svtype {INV,INS,DEL,FUS,TAN,TRAN,WOFS}
@data
2,0,0,1,12,613,15,199,24,44.0,1,1,0,13,658,9,75,16,44.0,0,1,0,15,792,15,153,21,44.0,1,0,1,7,352,8,82,18,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,0,1,0,9,241,14,200,22,19.666666,0,0,1,7,228,16,221,23,22.857143,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TRAN
1,0,1,1,25,1338,10,73,16,44.0,1,1,1,0,0,7,49,16,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,13,510,9,76,20,42.153847,0,1,0,11,415,8,88,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,1,0,2,58,8,84,23,44.0,0,0,1,4,124,6,92,24,40.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TRAN
1,1,1,0,7,377,13,159,24,44.0,0,0,1,13,635,12,166,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,3,218,10,98,18,11.0,0,1,0,11,557,8,92,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,0,1,4,240,11,145,24,25.75,0,1,0,13,674,8,104,19,44.0,1,1,0,19,889,20,243,24,44.0,0,0,1,14,746,7,81,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,1,1,0,3,96,10,171,27,44.0,0,0,1,5,173,16,234,26,43.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,1,11,517,7,115,29,44.0,0,1,1,12,536,9,122,22,44.0,1,0,0,8,387,10,140,24,44.0,0,0,0,10,452,8,127,26,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,1,0,1,33,14,144,22,22.0,0,0,1,4,118,7,82,20,17.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,0,1,7,382,7,105,23,32.285713,0,1,0,8,435,13,127,21,44.0,1,1,0,7,287,7,91,23,44.0,0,0,1,13,598,9,73,22,43.307693,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
1,1,1,0,12,473,5,74,24,44.0,0,0,1,17,642,8,92,21,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
2,1,1,0,17,868,5,17,12,32.64706,0,0,1,7,337,4,68,24,44.0,1,0,1,8,369,10,135,23,39.625,0,1,0,16,794,13,178,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,FUS
2,1,1,1,9,435,16,200,23,30.333334,0,1,1,14,656,3,53,24,44.0,1,0,0,8,355,11,114,19,44.0,0,0,0,10,546,11,112,22,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
1,1,0,1,13,621,7,71,21,44.0,0,1,0,7,371,12,149,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,1,21,5,66,22,22.0,0,1,0,0,0,12,146,24,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INS
1,1,1,0,13,691,8,88,20,43.846153,0,0,1,20,1039,16,158,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DEL
1,1,0,1,14,646,13,174,23,43.857143,0,1,0,10,518,12,131,20,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,13,603,5,88,25,43.615383,0,1,0,9,450,15,192,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
1,1,0,1,8,339,11,143,24,43.75,0,1,0,3,126,9,131,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,12,636,9,137,23,44.0,0,1,1,6,331,10,140,22,44.0,1,0,0,17,816,13,168,24,44.0,0,0,0,7,375,5,39,12,43.714287,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,1,8,369,5,48,19,44.0,0,1,1,4,274,12,141,22,12.5,1,0,0,7,385,8,92,19,33.857143,0,0,0,2,121,11,127,24,27.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
3,1,1,0,9,460,7,77,20,43.555557,0,0,1,16,845,10,133,26,43.875,1,0,1,15,731,8,101,24,44.0,0,1,0,8,391,9,112,22,35.125,1,1,0,8,326,8,123,25,44.0,0,0,1,7,417,10,113,24,35.285713,TRAN
1,1,0,1,10,576,12,177,22,44.0,0,1,0,14,645,10,120,20,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TAN
2,1,1,1,18,865,9,133,24,44.0,0,1,1,11,507,12,123,26,44.0,1,0,0,10,559,13,152,24,44.0,0,0,0,10,537,11,100,19,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,1,12,646,8,75,23,44.0,0,1,1,10,389,5,46,21,36.1,1,0,0,8,414,12,149,22,44.0,0,0,0,13,702,9,102,23,39.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,1,10,506,12,165,24,44.0,0,1,1,12,707,15,135,21,39.333332,1,0,0,15,697,8,88,24,37.4,0,0,0,11,521,13,209,24,40.636364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
2,1,1,1,11,421,5,50,24,41.0,0,1,1,10,512,14,175,21,44.0,1,0,0,13,568,9,147,24,42.076923,0,0,0,9,481,9,118,23,44.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,INV
