696596	790058	INV	0
696597	790059	INV	0
2469649	2495035	INV	0
2469650	2495036	INV	0
3403104	107117556	FUS	0
3403105	107198728	FUS	0
5705662	104435006	FUS	0
5705663	104435041	FUS	0
6182661	74276575	FUS	0
6182662	74280637	FUS	0
7578807	38963226	FUS	0
7578808	38969327	FUS	0
9348360	9357228	INV	0
9348361	9357229	INV	0
11685042	11685134	INV	0
11685043	11685135	INV	0
12990802	13018664	TAN	0
13996127	67817386	FUS	0
13996128	67845734	FUS	0
16408773	16412884	DEL	0
16785028	84897499	FUS	0
16785029	84898043	FUS	0
19048299	64221816	FUS	0
19048300	64221848	FUS	0
20852449	20861064	INV	0
20852450	20861065	INV	0
22156432	111484313	FUS	0
22156433	111522761	FUS	0
23807883	15103510	FUS	0
23807884	15104377	FUS	0
25297684	112265699	FUS	0
25297685	112266638	FUS	0
25706256	25706280	DEL	0
28109778	28110191	INV	0
28109779	28110192	INV	0
29125130	29125144	INV	0
29125131	29125145	INV	0
31324374	31324410	INV	0
31324375	31324411	INV	0
31892158	31900691	DEL	0
33022151	33026388	DEL	0
34802372	34802423	INV	0
34802373	34802424	INV	0
37202518	96296846	FUS	0
37202519	96302131	FUS	0
38963225	38969328	DEL	0
39900765	39900766	INS	0
40575154	40584571	TAN	0
42792891	62119626	FUS	0
42792892	62119886	FUS	0
43568944	84597730	FUS	0
43568945	84599965	FUS	0
45977680	46070829	TAN	0
46831242	46831262	INV	0
46831243	46831263	INV	0
48233193	1292105	FUS	0
48233194	1293051	FUS	0
49698520	49698521	INS	0
52494857	52494878	INV	0
52494858	52494879	INV	0
53113682	53116938	DEL	0
55293835	35433402	FUS	0
55293836	35487272	FUS	0
56108772	56109051	INV	0
56108773	56109052	INV	0
58290572	58296457	INV	0
58290573	58296458	INV	0
59765731	59799419	TAN	0
60343223	76321503	FUS	0
60343224	76325925	FUS	0
62452409	62459059	TAN	0
64221815	64221849	DEL	0
64781184	64880002	INV	0
64781185	64880003	INV	0
66184310	66191907	TAN	0
67817385	67845735	DEL	0
69683765	69684216	INV	0
69683766	69684217	INV	0
71812614	71888633	TAN	0
72128272	100332681	FUS	0
72128273	100410633	FUS	0
74276574	74280638	DEL	0
76264242	76270526	INV	0
76264243	76270527	INV	0
76865670	89517238	FUS	0
76865671	89517262	FUS	0
79401460	96318504	FUS	0
79401461	96324179	FUS	0
80311387	80317205	DEL	0
82164207	82169887	DEL	0
82865796	82934224	INV	0
82865797	82934225	INV	0
84897498	84898044	DEL	0
86274308	86275279	DEL	0
87495012	119449626	FUS	0
87495013	119522726	FUS	0
89517237	89517263	DEL	0
91222760	130774903	FUS	0
91222761	130774933	FUS	0
91794593	91794618	DEL	0
94420964	94425374	INV	0
94420965	94425375	INV	0
95953877	95953878	INS	0
96318503	96324180	DEL	0
97617202	97617246	TAN	0
100332680	100410634	DEL	0
101541990	30458465	FUS	0
101541991	30543371	FUS	0
102016208	102016461	INV	0
102016209	102016462	INV	0
104435005	104435042	DEL	0
106193919	106203618	INV	0
106193920	106203619	INV	0
107117555	107198729	DEL	0
108704516	108710606	INV	0
108704517	108710607	INV	0
110607807	110647671	TAN	0
112265698	112266639	DEL	0
112650499	116461411	FUS	0
112650500	116464717	FUS	0
114244309	114244310	INS	0
115942516	115947957	DEL	0
117382479	117445524	DEL	0
119042931	119050379	TAN	0
120151711	120151758	DEL	0
122787864	122787899	DEL	0
123539306	123559595	DEL	0
124985361	18957900	FUS	0
124985362	19047272	FUS	0
126094218	126170951	DEL	0
127767375	127773876	DEL	0
130435475	66216285	FUS	0
130435476	66216771	FUS	0
130774902	130774934	DEL	0
132063577	132097956	TAN	0
