914551	914605	TAN	0
2637429	2637487	TAN	0
3100880	3100953	INV	0
3100881	3100954	INV	0
4937008	4946531	INV	0
4937009	4946532	INV	0
7276626	7284017	TAN	0
7669440	45858215	FUS	0
7669441	45858578	FUS	0
9811413	9811930	INV	0
9811414	9811931	INV	0
11530235	11536584	DEL	0
12223022	12228221	TAN	0
13506113	13575950	DEL	0
16062397	34744669	FUS	0
16062398	34747011	FUS	0
16936084	16942327	INV	0
16936085	16942328	INV	0
18925885	18925886	INS	0
19785857	19785874	INV	0
19785858	19785875	INV	0
21525586	93278765	FUS	0
21525587	93310225	FUS	0
23386100	23420080	TAN	0
24447716	24447806	INV	0
24447717	24447807	INV	0
26637134	26637230	INV	0
26637135	26637231	INV	0
27756105	70863097	FUS	0
27756106	70905592	FUS	0
29597485	29598193	TAN	0
30603451	30691857	INV	0
30603452	30691858	INV	0
32433676	72460530	FUS	0
32433677	72461201	FUS	0
33177535	73892992	FUS	0
33177536	73962160	FUS	0
34744668	34747012	DEL	0
36804276	36804277	INS	0
38818883	38842995	INV	0
38818884	38842996	INV	0
39267031	39351835	DEL	0
41607451	41667571	TAN	0
42703678	107529401	FUS	0
42703679	107535307	FUS	0
44843165	52117674	FUS	0
44843166	52185854	FUS	0
45567371	45573147	TAN	0
47409510	59512400	FUS	0
47409511	59517551	FUS	0
49249650	123184749	FUS	0
49249651	123184765	FUS	0
50563452	50572308	INV	0
50563453	50572309	INV	0
51611444	51611679	INV	0
51611445	51611680	INV	0
52661401	52683891	TAN	0
54109442	54164006	TAN	0
55554323	55554772	DEL	0
57940813	111923903	FUS	0
57940814	111933800	FUS	0
58864838	58888695	INV	0
58864839	58888696	INV	0
60008836	60009119	INV	0
60008837	60009120	INV	0
62673391	62769437	DEL	0
64036398	133443025	FUS	0
64036399	133447793	FUS	0
65747042	65747577	INV	0
65747043	65747578	INV	0
66846273	22120115	FUS	0
66846274	22207541	FUS	0
67808572	67808633	INV	0
67808573	67808634	INV	0
69177106	89729256	FUS	0
69177107	89780585	FUS	0
70863096	70905593	DEL	0
73308460	73351762	TAN	0
73934684	4330780	FUS	0
73934685	4331188	FUS	0
75518047	75518123	INV	0
75518048	75518124	INV	0
77518278	77518279	INS	0
79086178	73966943	FUS	0
79086179	73967147	FUS	0
80124126	80124494	TAN	0
81150540	13189759	FUS	0
81150541	13191837	FUS	0
83027489	83027517	TAN	0
84179993	84180225	TAN	0
86373476	86379222	TAN	0
88346914	34501456	FUS	0
88346915	34577308	FUS	0
89729255	89780586	DEL	0
90593710	90600312	DEL	0
92723769	92726050	DEL	0
94109257	94109483	DEL	0
94565691	94566484	TAN	0
96866403	96913974	DEL	0
98817076	98882665	INV	0
98817077	98882666	INV	0
99316650	99316651	INS	0
101861351	101869333	TAN	0
102669338	102669359	DEL	0
103927912	103936952	TAN	0
105230703	133584068	FUS	0
105230704	133584132	FUS	0
107529400	107535308	DEL	0
108354121	108354181	DEL	0
110155968	110226132	TAN	0
111923902	111933801	DEL	0
113216166	113220197	TAN	0
115008086	115056562	DEL	0
116280776	116376003	INV	0
116280777	116376004	INV	0
118279210	118362365	DEL	0
119272214	119326501	TAN	0
120953932	120997417	DEL	0
122391472	122398340	DEL	0
123184748	123184766	DEL	0
124535435	124619875	TAN	0
126199769	126199823	INV	0
126199770	126199824	INV	0
128361104	46997509	FUS	0
128361105	46998336	FUS	0
130414629	130414728	INV	0
130414630	130414729	INV	0
131373408	131373491	DEL	0
133443024	133447794	DEL	0
