1371685	1374006	TAN	0
1755094	1755754	INV	0
1755095	1755755	INV	0
4453122	98569241	FUS	0
4453123	98569607	FUS	0
5462072	5468214	DEL	0
7106931	7107022	DEL	0
8318922	44105172	FUS	0
8318923	44105892	FUS	0
9508565	84550914	FUS	0
9508566	84553289	FUS	0
10662260	54803735	FUS	0
10662261	54806818	FUS	0
12847708	123223508	FUS	0
12847709	123224489	FUS	0
14706398	14727956	INV	0
14706399	14727957	INV	0
15610225	15617222	INV	0
15610226	15617223	INV	0
17032463	17032525	DEL	0
19263450	47693461	FUS	0
19263451	47702942	FUS	0
19649012	19649013	INS	0
21861995	21861996	INS	0
22530996	22556318	TAN	0
24253901	24297410	DEL	0
25663649	76179590	FUS	0
25663650	76211081	FUS	0
27310061	27310654	INV	0
27310062	27310655	INV	0
29224631	29225554	TAN	0
30056317	42687694	FUS	0
30056318	42688492	FUS	0
31543136	31638590	DEL	0
33014425	33051798	DEL	0
34894024	128543787	FUS	0
34894025	128623083	FUS	0
37152284	37160246	TAN	0
38738219	38738833	INV	0
38738220	38738834	INV	0
40477247	112973363	FUS	0
40477248	112995944	FUS	0
41719882	27164643	FUS	0
41719883	27192084	FUS	0
42687693	42688493	DEL	0
44549593	44557379	INV	0
44549594	44557380	INV	0
46064308	46064944	INV	0
46064309	46064945	INV	0
47693460	47702943	DEL	0
49046042	88040402	FUS	0
49046043	88125496	FUS	0
50762868	50762931	DEL	0
51105855	51105856	INS	0
52544528	52545037	DEL	0
54803734	54806819	DEL	0
56511817	75208513	FUS	0
56511818	75209224	FUS	0
57476654	57504497	INV	0
57476655	57504498	INV	0
58502815	58511361	INV	0
58502816	58511362	INV	0
61077583	61122564	TAN	0
62449984	7899389	FUS	0
62449985	7899623	FUS	0
63258653	123235375	FUS	0
63258654	123244661	FUS	0
65363347	65363398	TAN	0
67091994	67091995	INS	0
68291988	68334027	TAN	0
70405475	70405572	INV	0
70405476	70405573	INV	0
71805022	82191651	FUS	0
71805023	82284935	FUS	0
73190712	82953858	FUS	0
73190713	82956311	FUS	0
74667659	74713581	INV	0
74667660	74713582	INV	0
76179589	76211082	DEL	0
76893917	66980922	FUS	0
76893918	66984447	FUS	0
79134272	79134295	DEL	0
79574277	79581318	TAN	0
82191650	82284936	DEL	0
82953857	82956312	DEL	0
84550913	84553290	DEL	0
86536509	86536538	DEL	0
88040401	88125497	DEL	0
89092935	89149244	TAN	0
90943786	62788300	FUS	0
90943787	62789222	FUS	0
92074158	92074987	DEL	0
94122577	94131908	TAN	0
94676185	94676216	TAN	0
96072103	96131448	TAN	0
98569240	98569608	DEL	0
99045082	72728910	FUS	0
99045083	72734509	FUS	0
101021619	101048207	DEL	0
102351341	102351433	DEL	0
103629487	103629528	INV	0
103629488	103629529	INV	0
105305880	105306775	INV	0
105305881	105306776	INV	0
107305848	107306291	TAN	0
108779544	123484565	FUS	0
108779545	123493922	FUS	0
110992500	110992541	INV	0
110992501	110992542	INV	0
111490920	122558044	FUS	0
111490921	122642991	FUS	0
112533623	112533676	DEL	0
115149232	115205328	INV	0
115149233	115205329	INV	0
115723754	115732060	TAN	0
117560744	117560745	INS	0
119094885	119101932	DEL	0
120574947	120582636	TAN	0
121749854	71532089	FUS	0
121749855	71591149	FUS	0
123569232	123575930	TAN	0
125251816	125259703	DEL	0
126638548	126638591	INV	0
126638549	126638592	INV	0
128543786	128623084	DEL	0
129945516	129946293	TAN	0
131948453	106966998	FUS	0
131948454	106973800	FUS	0
132436984	132513206	INV	0
132436985	132513207	INV	0
