551481	74858391	FUS	0
551482	74858465	FUS	0
1675453	23257823	FUS	0
1675454	23329212	FUS	0
4189063	24424457	FUS	0
4189064	24425443	FUS	0
5037627	5037676	TAN	0
7094753	7095622	INV	0
7094754	7095623	INV	0
7780703	105097187	FUS	0
7780704	105102508	FUS	0
9330423	9366004	INV	0
9330424	9366005	INV	0
10787349	10787375	TAN	0
12934775	61153149	FUS	0
12934776	61159276	FUS	0
14291882	14296154	DEL	0
15816106	15816107	INS	0
17282286	17282287	INS	0
18215335	38374429	FUS	0
18215336	38374885	FUS	0
20894883	20903973	INV	0
20894884	20903974	INV	0
22170180	61434403	FUS	0
22170181	61434444	FUS	0
23257822	23329213	DEL	0
24424456	24425444	DEL	0
25683212	25683746	TAN	0
27114584	35554148	FUS	0
27114585	35591229	FUS	0
29434867	29435285	DEL	0
30262493	30268065	TAN	0
31826872	31827640	DEL	0
33200975	33200988	DEL	0
35554147	35591230	DEL	0
36480005	36480101	TAN	0
38374428	38374886	DEL	0
39395188	39395189	INS	0
40633107	40633320	TAN	0
42037840	42038685	DEL	0
44798619	44798642	INV	0
44798620	44798643	INV	0
45220740	35700032	FUS	0
45220741	35749814	FUS	0
46674933	46745787	INV	0
46674934	46745788	INV	0
48454714	48460288	INV	0
48454715	48460289	INV	0
50085628	50085629	INS	0
51385001	44353309	FUS	0
51385002	44356158	FUS	0
52961731	52961758	INV	0
52961732	52961759	INV	0
54895099	54895160	TAN	0
56107451	56171102	TAN	0
57008436	57015275	DEL	0
59980322	59982700	INV	0
59980323	59982701	INV	0
61434402	61434445	DEL	0
62355696	62356358	INV	0
62355697	62356359	INV	0
63860548	63860824	INV	0
63860549	63860825	INV	0
65941038	65945048	TAN	0
67005917	67005971	DEL	0
68283567	91607583	FUS	0
68283568	91610903	FUS	0
69570780	114205186	FUS	0
69570781	114208155	FUS	0
71662399	118658516	FUS	0
71662400	118659475	FUS	0
72562303	72563129	TAN	0
74858390	74858466	DEL	0
75494448	75516235	INV	0
75494449	75516236	INV	0
77345721	77345797	DEL	0
78490595	78495957	TAN	0
79953771	130598836	FUS	0
79953772	130598929	FUS	0
81414310	81414977	TAN	0
83925815	83925859	TAN	0
84697135	84766542	DEL	0
86381960	125948202	FUS	0
86381961	125948237	FUS	0
88332766	88418033	INV	0
88332767	88418034	INV	0
88764097	47663241	FUS	0
88764098	47761220	FUS	0
90497348	90497644	TAN	0
92320763	92321550	DEL	0
94315566	94315640	DEL	0
94743413	94830275	INV	0
94743414	94830276	INV	0
96373448	96422005	TAN	0
97943749	97943778	DEL	0
100213823	88559108	FUS	0
100213824	88648730	FUS	0
101269911	101269971	TAN	0
102164913	104418344	FUS	0
102164914	104423247	FUS	0
104418343	104423248	DEL	0
106370358	106370438	INV	0
106370359	106370439	INV	0
106778535	106788037	INV	0
106778536	106788038	INV	0
109319800	109367284	DEL	0
109572318	129990542	FUS	0
109572319	129990585	FUS	0
112167243	112244940	TAN	0
113462663	113506792	DEL	0
115097026	115193786	TAN	0
116376633	116382408	TAN	0
118244324	73679281	FUS	0
118244325	73680213	FUS	0
118987726	118987786	INV	0
118987727	118987787	INV	0
120791174	120795631	DEL	0
121783483	121783484	INS	0
123117502	25997762	FUS	0
123117503	26077491	FUS	0
125948201	125948238	DEL	0
126822664	126822715	INV	0
126822665	126822716	INV	0
128903098	128983632	TAN	0
129990541	129990586	DEL	0
130598835	130598930	DEL	0
132928586	132928587	INS	0
