227929	6548536	FUS	0
227930	6548570	FUS	0
1839224	1846891	DEL	0
3695989	3696066	INV	0
3695990	3696067	INV	0
5813787	5901169	DEL	0
6548535	6548571	DEL	0
8105626	8106376	DEL	0
9514821	9515538	DEL	0
11464983	64941990	FUS	0
11464984	64946319	FUS	0
12120930	12121534	TAN	0
14142421	14147764	TAN	0
15321172	15326130	TAN	0
16984567	9530448	FUS	0
16984568	9556975	FUS	0
18134889	28010868	FUS	0
18134890	28070596	FUS	0
20383536	20390925	TAN	0
21670472	84953307	FUS	0
21670473	85047115	FUS	0
23979097	23987442	TAN	0
24687561	38758661	FUS	0
24687562	38785519	FUS	0
26043753	26044669	INV	0
26043754	26044670	INV	0
28010867	28070597	DEL	0
29733808	117823934	FUS	0
29733809	117824712	FUS	0
30155260	30200374	INV	0
30155261	30200375	INV	0
31534939	31539847	DEL	0
33745942	96583729	FUS	0
33745943	96584175	FUS	0
34933449	2854077	FUS	0
34933450	2890628	FUS	0
36343525	36343558	TAN	0
38829430	38831479	INV	0
38829431	38831480	INV	0
40421343	76168445	FUS	0
40421344	76168772	FUS	0
40631447	40636459	INV	0
40631448	40636460	INV	0
42296512	42355448	TAN	0
44271334	44273369	TAN	0
46086950	94310812	FUS	0
46086951	94379808	FUS	0
47773300	47773348	DEL	0
48597229	48597512	DEL	0
50482045	49218392	FUS	0
50482046	49276084	FUS	0
51718368	108818279	FUS	0
51718369	108881155	FUS	0
53276118	103706425	FUS	0
53276119	103707104	FUS	0
54860564	58215983	FUS	0
54860565	58218886	FUS	0
55652995	95371266	FUS	0
55652996	95380945	FUS	0
58215982	58218887	DEL	0
59018907	29586329	FUS	0
59018908	29594494	FUS	0
61259993	61260080	TAN	0
62318596	62378094	DEL	0
63114521	63138438	INV	0
63114522	63138439	INV	0
64521610	61456708	FUS	0
64521611	61457629	FUS	0
67135529	67143575	DEL	0
68467495	19822566	FUS	0
68467496	19829778	FUS	0
69435356	69435357	INS	0
71054602	71054612	TAN	0
72019781	32064207	FUS	0
72019782	32064494	FUS	0
74444009	105838290	FUS	0
74444010	105888180	FUS	0
75822010	92891876	FUS	0
75822011	92891960	FUS	0
77805517	77809635	INV	0
77805518	77809636	INV	0
78774829	78774889	TAN	0
80591364	109681580	FUS	0
80591365	109688889	FUS	0
82259803	82260660	TAN	0
82596803	82692238	INV	0
82596804	82692239	INV	0
84130024	84160510	INV	0
84130025	84160511	INV	0
86033605	86038125	TAN	0
88422276	125659469	FUS	0
88422277	125717453	FUS	0
89240150	122704301	FUS	0
89240151	122707830	FUS	0
91345857	91345901	DEL	0
92891875	92891961	DEL	0
94361517	94364517	DEL	0
95371265	95380946	DEL	0
96583728	96584176	DEL	0
97636768	97637642	DEL	0
99791172	99791566	TAN	0
101430099	27482099	FUS	0
101430100	27581212	FUS	0
103211606	103211672	TAN	0
104766776	104767474	INV	0
104766777	104767475	INV	0
105564485	105564513	DEL	0
107859843	76529173	FUS	0
107859844	76564106	FUS	0
108818278	108881156	DEL	0
110768667	110770930	INV	0
110768668	110770931	INV	0
111130381	111130468	DEL	0
112603315	112603316	INS	0
115116598	115116599	INS	0
115938630	115947194	INV	0
115938631	115947195	INV	0
117606998	117607067	TAN	0
118625088	118720208	TAN	0
121430086	121430111	INV	0
121430087	121430112	INV	0
122250542	122326042	DEL	0
123954734	123957222	TAN	0
125659468	125717454	DEL	0
127318207	127369322	TAN	0
127966205	127970677	TAN	0
130298748	130298811	TAN	0
131214531	131218992	TAN	0
132500395	132500415	DEL	0
