511339	511392	INV	0
511340	511393	INV	0
1844039	8580647	FUS	0
1844040	8580745	FUS	0
4073739	4101997	TAN	0
5641700	5642674	DEL	0
7195515	37104719	FUS	0
7195516	37104746	FUS	0
8580646	8580746	DEL	0
9418896	9504687	DEL	0
11950559	116516462	FUS	0
11950560	116517142	FUS	0
12907647	12909722	INV	0
12907648	12909723	INV	0
14378570	14378602	TAN	0
15695399	15698354	DEL	0
17036196	17036197	INS	0
18968213	18968457	TAN	0
19964803	113161929	FUS	0
19964804	113166766	FUS	0
21435150	21435819	INV	0
21435151	21435820	INV	0
23535406	23538404	TAN	0
24087280	24087302	DEL	0
26731115	26731213	INV	0
26731116	26731214	INV	0
28270809	28270863	TAN	0
29788258	29826421	INV	0
29788259	29826422	INV	0
30253668	30253709	INV	0
30253669	30253710	INV	0
32275688	32275718	DEL	0
33989124	33994742	DEL	0
35382852	49483470	FUS	0
35382853	49578612	FUS	0
37104718	37104747	DEL	0
37502897	37505255	TAN	0
40096082	40100891	INV	0
40096083	40100892	INV	0
41968138	106098885	FUS	0
41968139	106121736	FUS	0
42141356	42163771	TAN	0
44617219	44617506	DEL	0
46246169	46246259	DEL	0
47953972	47958447	DEL	0
49483469	49578613	DEL	0
49960428	49961083	DEL	0
51398357	51407699	TAN	0
53783641	90652427	FUS	0
53783642	90657868	FUS	0
55345031	730251	FUS	0
55345032	761918	FUS	0
56657302	82098754	FUS	0
56657303	82134315	FUS	0
57878894	57883030	DEL	0
59231853	59256528	INV	0
59231854	59256529	INV	0
61335023	61396036	DEL	0
62998405	27823714	FUS	0
62998406	27824166	FUS	0
63985862	52177248	FUS	0
63985863	52182078	FUS	0
65477953	65482626	TAN	0
67256004	67256040	DEL	0
68430509	68430533	INV	0
68430510	68430534	INV	0
70177915	70183718	INV	0
70177916	70183719	INV	0
71660800	51780893	FUS	0
71660801	51785540	FUS	0
73158871	73198895	INV	0
73158872	73198896	INV	0
74298638	74371808	INV	0
74298639	74371809	INV	0
76134552	76182693	TAN	0
76651794	113967331	FUS	0
76651795	113967973	FUS	0
78347851	78347905	INV	0
78347852	78347906	INV	0
80646411	80723762	TAN	0
82098753	82134316	DEL	0
83919680	83923166	INV	0
83919681	83923167	INV	0
84635486	84713858	TAN	0
86319201	86325102	INV	0
86319202	86325103	INV	0
87835401	87842977	TAN	0
89901562	89907630	TAN	0
90652426	90657869	DEL	0
91800990	91876487	DEL	0
93767211	93767304	INV	0
93767212	93767305	INV	0
95524701	95594748	TAN	0
96264175	111069095	FUS	0
96264176	111069157	FUS	0
97786570	97789245	DEL	0
99871973	47650647	FUS	0
99871974	47725072	FUS	0
100785936	100793867	DEL	0
103278774	133805115	FUS	0
103278775	133805174	FUS	0
103604391	123862341	FUS	0
103604392	123899548	FUS	0
106473641	97092540	FUS	0
106473642	97092901	FUS	0
107391240	107394758	INV	0
107391241	107394759	INV	0
109264089	109264439	DEL	0
109865820	79506569	FUS	0
109865821	79507205	FUS	0
111069094	111069158	DEL	0
113161928	113166767	DEL	0
114297179	114297180	INS	0
116516461	116517143	DEL	0
118337034	118337076	INV	0
118337035	118337077	INV	0
118815107	118816102	DEL	0
120086340	120093742	TAN	0
121632006	121632047	TAN	0
124412952	124486550	DEL	0
124709715	124709802	DEL	0
126794206	126794264	DEL	0
127510856	127515103	INV	0
127510857	127515104	INV	0
129371081	129374565	DEL	0
131607009	131607026	DEL	0
132798913	132798955	INV	0
132798914	132798956	INV	0
