1284175	1284490	DEL	0
2097399	104532724	FUS	0
2097400	104589052	FUS	0
4448015	41892826	FUS	0
4448016	41893279	FUS	0
5904903	39270273	FUS	0
5904904	39271036	FUS	0
6469306	35540337	FUS	0
6469307	35547898	FUS	0
8406473	8406474	INS	0
9003673	40101360	FUS	0
9003674	40104400	FUS	0
11093582	11093641	TAN	0
13479230	13483208	DEL	0
13565077	13638135	TAN	0
15971111	15976675	INV	0
15971112	15976676	INV	0
17368235	17368293	TAN	0
19425671	19430882	TAN	0
20814790	71065985	FUS	0
20814791	71074147	FUS	0
21182728	21183130	INV	0
21182729	21183131	INV	0
23143817	23144469	TAN	0
25491619	25499310	DEL	0
25667230	25668226	TAN	0
27535592	74882297	FUS	0
27535593	74889374	FUS	0
29944891	29948533	INV	0
29944892	29948534	INV	0
31457280	49583334	FUS	0
31457281	49583899	FUS	0
32369861	32379387	INV	0
32369862	32379388	INV	0
34134899	98070127	FUS	0
34134900	98104167	FUS	0
35894446	35894494	DEL	0
36532376	36539357	INV	0
36532377	36539358	INV	0
37508261	37565104	INV	0
37508262	37565105	INV	0
39702680	39711757	INV	0
39702681	39711758	INV	0
40523507	40524213	DEL	0
43423506	80167724	FUS	0
43423507	80174061	FUS	0
44219584	74608936	FUS	0
44219585	74674378	FUS	0
46172061	46172062	INS	0
47751962	39283910	FUS	0
47751963	39284771	FUS	0
48392438	35874401	FUS	0
48392439	35875146	FUS	0
49583333	49583900	DEL	0
52183776	52230828	DEL	0
53609833	53613055	INV	0
53609834	53613056	INV	0
54379974	54384403	TAN	0
56031838	56085914	INV	0
56031839	56085915	INV	0
58258069	58258070	INS	0
59053964	59054006	DEL	0
61033117	130501491	FUS	0
61033118	130508304	FUS	0
62045762	62102168	DEL	0
63261056	63294080	INV	0
63261057	63294081	INV	0
64866499	81870891	FUS	0
64866500	81871802	FUS	0
67085226	110454072	FUS	0
67085227	110454771	FUS	0
68246234	68255263	INV	0
68246235	68255264	INV	0
69932441	69997480	DEL	0
71970089	71971049	TAN	0
72897339	72897431	TAN	0
74882296	74889375	DEL	0
75187857	75194450	DEL	0
77981111	77983753	TAN	0
79259930	79260457	TAN	0
80167723	80174062	DEL	0
82058097	82066234	TAN	0
83190411	83190495	TAN	0
85206753	62454535	FUS	0
85206754	62478146	FUS	0
85526285	25898413	FUS	0
85526286	25954923	FUS	0
87942106	87992706	TAN	0
89330052	89375923	DEL	0
90927692	115510816	FUS	0
90927693	115513514	FUS	0
91613924	91614017	DEL	0
94282638	94370560	INV	0
94282639	94370561	INV	0
94852162	94852163	INS	0
96387676	96391025	TAN	0
98070126	98104168	DEL	0
100029974	100030009	DEL	0
101080425	101080847	INV	0
101080426	101080848	INV	0
102541927	102542441	TAN	0
104532723	104589053	DEL	0
105845941	105846005	DEL	0
106661503	106661558	INV	0
106661504	106661559	INV	0
108297697	108298206	TAN	0
109911367	109911433	DEL	0
111917570	111917632	INV	0
111917571	111917633	INV	0
112665730	112666475	DEL	0
114535244	114535780	TAN	0
115510815	115513515	DEL	0
117613115	117617960	DEL	0
118883972	118890200	TAN	0
120258320	120263070	TAN	0
122094776	122185014	INV	0
122094777	122185015	INV	0
123441846	123447021	INV	0
123441847	123447022	INV	0
125360544	125366079	DEL	0
127448636	127449510	INV	0
127448637	127449511	INV	0
128480716	128490382	INV	0
128480717	128490383	INV	0
130100854	31535384	FUS	0
130100855	31535591	FUS	0
130501490	130508305	DEL	0
132531431	132538978	TAN	0
